Student_ID,Name,Department,Semester,Gender,Distance_KM,Overall_Attendance_Percentage,Trend,Num_Subjects
STU04025,Varun Kapoor,Electronics,5,Male,2.0,68.02,stable,4
STU04026,Isha Desai,Information Technology,1,Female,16.9,59.58,improving,4
STU04027,Aditya Patel,Civil,4,Male,17.6,87.65,stable,4
STU04028,Varun Patel,Electronics,6,Male,5.6,80.62,stable,4
STU04029,Anika Rao,Computer Science,4,Female,15.0,68.68,improving,4
STU04030,Neha Pillai,Computer Science,5,Female,11.7,68.66,stable,4
STU04031,Aditya Kumar,Mechanical,7,Male,8.5,92.55,stable,5
STU04032,Rohan Reddy,Civil,2,Male,8.4,72.35,stable,5
STU04033,Aryan Patel,Electrical,5,Male,25.6,64.71,stable,4
STU04034,Arjun Kumar,Electronics,4,Male,45.0,86.06,stable,4
STU04035,Aryan Verma,Electrical,6,Male,3.4,61.0,stable,5
STU04036,Ananya Menon,Electrical,5,Female,2.3,89.06,stable,5
STU04037,Neha Reddy,Electrical,2,Female,11.6,77.0,declining,5
STU04038,Dev Chatterjee,Electrical,7,Male,13.7,76.86,stable,5
STU04039,Karthik Menon,Civil,4,Male,13.1,87.04,improving,4
STU04040,Aarav Chatterjee,Mechanical,3,Male,1.4,63.79,stable,4
STU04041,Yash Rao,Computer Science,6,Male,1.2,90.44,declining,5
STU04042,Karthik Kapoor,Mechanical,5,Male,18.9,87.84,stable,4
STU04043,Pooja Iyer,Computer Science,2,Female,17.0,83.91,stable,4
STU04044,Neha Pillai,Computer Science,8,Female,32.6,82.54,stable,4
STU04045,Aryan Rao,Mechanical,6,Male,4.1,82.89,stable,4
STU04046,Karthik Gupta,Civil,2,Male,2.8,55.48,improving,4
STU04047,Rahul Nair,Electrical,2,Male,12.3,73.61,stable,4
STU04048,Meera Gupta,Civil,5,Female,8.6,75.81,stable,5
STU04049,Ishaan Reddy,Electronics,7,Male,7.0,53.55,stable,4
STU04050,Vihaan Joshi,Civil,2,Male,17.2,84.97,declining,4
STU04051,Sai Desai,Electrical,4,Male,7.9,75.05,stable,4
STU04052,Priya Patel,Computer Science,8,Female,12.6,54.06,stable,5
STU04053,Priya Kumar,Civil,6,Female,9.2,85.9,declining,5
STU04054,Sai Rao,Information Technology,6,Male,6.9,72.16,declining,5
STU04055,Neha Chatterjee,Civil,8,Female,8.8,82.75,stable,4
STU04056,Ishaan Chatterjee,Civil,4,Male,8.7,75.1,declining,4
STU04057,Rohan Gupta,Electronics,1,Male,15.9,69.62,stable,4
STU04058,Isha Desai,Electrical,7,Female,18.2,85.73,declining,5
STU04059,Diya Menon,Electronics,6,Female,10.2,85.78,improving,5
STU04060,Riya Kapoor,Civil,3,Female,3.8,41.2,declining,5
STU04061,Sai Desai,Civil,8,Male,12.3,61.61,improving,5
STU04062,Varun Joshi,Computer Science,2,Male,21.7,83.9,declining,4
STU04063,Shreya Iyer,Electronics,7,Female,10.0,51.22,stable,4
STU04064,Sai Singh,Information Technology,5,Male,4.4,74.01,stable,5
STU04065,Arjun Verma,Information Technology,7,Male,12.8,85.45,declining,5
STU04066,Priya Kapoor,Electronics,7,Female,3.9,75.86,declining,4
STU04067,Neha Gupta,Information Technology,6,Female,13.8,86.71,improving,4
STU04068,Pooja Joshi,Electrical,7,Female,2.5,67.98,declining,4
STU04069,Divya Pillai,Electrical,3,Female,7.3,63.0,stable,5
STU04070,Radhika Iyer,Mechanical,5,Female,5.0,64.53,stable,5
STU04071,Shreya Menon,Information Technology,3,Female,16.0,79.34,stable,4
STU04072,Aditya Patel,Mechanical,7,Male,14.1,47.61,stable,5
STU04073,Anika Menon,Electronics,4,Female,1.1,73.39,improving,4
STU04074,Nisha Iyer,Electronics,6,Female,15.7,84.48,declining,4
STU04075,Vihaan Sharma,Mechanical,4,Male,4.8,84.31,improving,5
STU04076,Divya Menon,Civil,6,Female,5.7,80.7,improving,5
STU04077,Aditya Patel,Electronics,1,Male,22.7,63.9,stable,4
STU04078,Riya Singh,Mechanical,2,Female,45.0,54.31,improving,5
STU04079,Ananya Iyer,Electronics,3,Female,2.4,83.21,improving,5
STU04080,Radhika Rao,Computer Science,2,Female,12.3,84.87,stable,4
STU04081,Rohan Reddy,Information Technology,8,Male,3.9,87.83,stable,5
STU04082,Ishaan Gupta,Computer Science,3,Male,9.8,74.21,declining,4
STU04083,Kabir Joshi,Civil,1,Male,21.1,40.83,stable,5
STU04084,Vihaan Gupta,Information Technology,3,Male,3.0,67.83,stable,5
STU04085,Sai Kumar,Mechanical,1,Male,12.3,78.14,stable,4
STU04086,Yash Pillai,Electronics,7,Male,4.3,94.63,declining,4
STU04087,Kabir Kumar,Electrical,6,Male,13.7,74.22,improving,4
STU04088,Ananya Singh,Civil,3,Female,8.6,77.04,improving,4
STU04089,Rohan Verma,Information Technology,8,Male,11.2,39.73,stable,4
STU04090,Rahul Iyer,Mechanical,2,Male,16.1,72.65,stable,4
STU04091,Sneha Verma,Electrical,2,Female,2.1,60.8,stable,5
STU04092,Pooja Kapoor,Electrical,2,Female,10.4,66.15,improving,5
STU04093,Nikhil Chatterjee,Civil,8,Male,40.6,94.27,stable,4
STU04094,Riya Iyer,Mechanical,2,Female,3.0,81.33,stable,5
STU04095,Rohan Nair,Computer Science,7,Male,2.7,77.38,improving,5
STU04096,Arjun Reddy,Electrical,6,Male,5.8,87.11,declining,4
STU04097,Kavya Singh,Mechanical,5,Female,23.6,64.2,declining,5
STU04098,Rohan Singh,Electrical,8,Male,26.5,59.42,stable,4
STU04099,Meera Patel,Information Technology,5,Female,24.4,77.41,stable,5
STU04100,Tanya Pillai,Civil,6,Female,5.3,71.77,stable,4
STU04101,Sai Gupta,Electronics,1,Male,10.4,86.78,stable,5
STU04102,Nikhil Patel,Civil,1,Male,22.0,87.09,stable,5
STU04103,Sai Kumar,Electrical,7,Male,13.4,75.03,declining,5
STU04104,Sneha Gupta,Civil,1,Female,0.7,80.37,declining,5
STU04105,Meera Pillai,Mechanical,3,Female,16.1,86.88,declining,4
STU04106,Neha Verma,Information Technology,5,Female,23.5,72.26,declining,5
STU04107,Manav Joshi,Mechanical,5,Male,11.2,83.41,improving,4
STU04108,Aarav Joshi,Computer Science,5,Male,17.7,85.29,stable,4
STU04109,Nikhil Pillai,Mechanical,7,Male,15.9,86.65,improving,5
STU04110,Sai Kumar,Mechanical,2,Male,3.1,66.05,declining,5
STU04111,Ishaan Reddy,Electronics,4,Male,4.1,82.86,stable,4
STU04112,Nikhil Chatterjee,Civil,8,Male,2.0,80.37,improving,5
STU04113,Radhika Kapoor,Electrical,5,Female,17.4,73.44,declining,4
STU04114,Nikhil Kumar,Electrical,3,Male,9.6,86.21,stable,4
STU04115,Ishaan Kapoor,Civil,6,Male,6.1,68.01,stable,5
STU04116,Meera Gupta,Electrical,2,Female,3.1,85.26,stable,4
STU04117,Divya Singh,Electrical,3,Female,15.9,72.65,improving,4
STU04118,Meera Chatterjee,Electronics,3,Female,7.4,90.75,improving,5
STU04119,Manav Reddy,Electrical,4,Male,14.9,76.37,stable,4
STU04120,Karthik Rao,Computer Science,4,Male,9.3,84.07,improving,5
STU04121,Varun Desai,Information Technology,5,Male,14.3,84.15,stable,4
STU04122,Karthik Kapoor,Information Technology,8,Male,1.6,43.28,stable,4
STU04123,Nikhil Pillai,Civil,7,Male,4.6,79.69,stable,5
STU04124,Riya Menon,Electronics,6,Female,15.8,51.38,declining,4
STU04125,Riya Desai,Electronics,1,Female,12.8,55.14,stable,5
STU04126,Nikhil Iyer,Mechanical,8,Male,1.0,69.95,stable,4
STU04127,Ananya Kumar,Information Technology,3,Female,14.0,49.05,improving,4
STU04128,Shreya Rao,Civil,6,Female,11.8,81.93,stable,5
STU04129,Tanya Kapoor,Electronics,5,Female,12.3,90.66,stable,4
STU04130,Tanya Pillai,Electronics,6,Female,13.4,74.7,improving,5
STU04131,Rahul Joshi,Electronics,7,Male,12.2,48.18,stable,4
STU04132,Shreya Patel,Information Technology,2,Female,6.8,96.9,stable,4
STU04133,Aarav Menon,Civil,5,Male,15.2,73.17,improving,4
STU04134,Priya Kumar,Information Technology,7,Female,10.7,54.88,stable,4
STU04135,Priya Kumar,Information Technology,6,Female,14.3,79.75,improving,5
STU04136,Meera Sharma,Civil,5,Female,15.1,83.71,stable,4
STU04137,Diya Kumar,Mechanical,7,Female,7.8,90.58,stable,5
STU04138,Vihaan Chatterjee,Electrical,8,Male,19.7,84.2,stable,5
STU04139,Aryan Joshi,Computer Science,8,Male,4.5,77.98,improving,4
STU04140,Priya Kapoor,Civil,2,Female,5.4,74.13,declining,5
STU04141,Neha Menon,Electrical,1,Female,2.5,68.51,stable,5
STU04142,Aarav Kumar,Civil,6,Male,9.0,67.28,declining,4
STU04143,Aryan Sharma,Computer Science,5,Male,3.6,72.39,stable,5
STU04144,Ananya Menon,Computer Science,1,Female,5.8,52.07,stable,5
STU04145,Tanya Rao,Information Technology,3,Female,12.9,65.96,improving,5
STU04146,Riya Gupta,Electronics,6,Female,5.8,87.66,stable,5
STU04147,Aarav Sharma,Computer Science,7,Male,8.8,56.58,stable,4
STU04148,Diya Joshi,Civil,7,Female,21.8,79.0,declining,5
STU04149,Aryan Menon,Mechanical,3,Male,45.0,73.01,stable,4
STU04150,Diya Menon,Electronics,2,Female,1.8,75.97,declining,5
STU04151,Manav Nair,Mechanical,5,Male,25.6,40.49,declining,5
STU04152,Sai Kumar,Civil,3,Male,6.7,81.16,stable,5
STU04153,Meera Rao,Mechanical,8,Female,15.0,78.38,declining,5
STU04154,Sneha Rao,Computer Science,3,Female,10.2,73.67,improving,5
STU04155,Varun Singh,Electrical,3,Male,15.7,77.34,stable,4
STU04156,Aarav Sharma,Information Technology,6,Male,14.2,79.53,declining,4
STU04157,Aditya Pillai,Information Technology,2,Male,7.5,91.18,improving,5
STU04158,Aarav Verma,Mechanical,8,Male,4.2,80.29,improving,4
STU04159,Rahul Rao,Computer Science,2,Male,4.9,52.76,stable,5
STU04160,Kavya Nair,Electrical,6,Female,7.4,53.74,improving,4
STU04161,Rahul Kumar,Information Technology,7,Male,13.2,87.89,improving,5
STU04162,Neha Gupta,Information Technology,2,Female,8.2,77.07,stable,4
STU04163,Tanya Chatterjee,Civil,6,Female,21.2,60.19,stable,4
STU04164,Meera Menon,Information Technology,1,Female,6.4,68.17,stable,5
STU04165,Priya Patel,Computer Science,2,Female,13.3,48.03,stable,5
STU04166,Aarav Nair,Information Technology,8,Male,14.9,88.31,declining,4
STU04167,Varun Sharma,Electrical,1,Male,18.2,60.58,declining,4
STU04168,Nisha Menon,Electrical,4,Female,15.0,59.13,stable,4
STU04169,Riya Kumar,Information Technology,6,Female,3.2,47.48,stable,4
STU04170,Rahul Rao,Electronics,4,Male,1.6,93.52,stable,5
STU04171,Radhika Desai,Mechanical,3,Female,7.0,84.44,declining,5
STU04172,Arjun Joshi,Electronics,2,Male,1.5,81.91,improving,5
STU04173,Kabir Desai,Information Technology,2,Male,1.9,45.57,stable,4
STU04174,Isha Gupta,Mechanical,1,Female,13.1,80.67,stable,5
STU04175,Varun Kapoor,Mechanical,7,Male,9.5,72.21,improving,5
STU04176,Priya Kumar,Civil,4,Female,4.2,78.99,stable,4
STU04177,Ishaan Singh,Mechanical,4,Male,10.2,51.75,stable,5
STU04178,Karthik Desai,Mechanical,5,Male,3.8,93.83,stable,5
STU04179,Yash Patel,Computer Science,5,Male,8.1,40.23,improving,4
STU04180,Rahul Pillai,Computer Science,2,Male,7.4,40.2,improving,5
STU04181,Priya Joshi,Electronics,6,Female,3.8,84.73,stable,5
STU04182,Aryan Iyer,Mechanical,3,Male,23.7,86.75,stable,4
STU04183,Yash Joshi,Computer Science,5,Male,9.5,61.92,stable,4
STU04184,Ishaan Rao,Civil,7,Male,13.6,41.45,declining,4
STU04185,Sneha Pillai,Electrical,3,Female,5.9,62.33,improving,4
STU04186,Manav Kapoor,Computer Science,5,Male,1.9,98.09,declining,4
STU04187,Rahul Verma,Mechanical,3,Male,28.7,67.35,declining,5
STU04188,Yash Iyer,Information Technology,7,Male,13.9,74.97,stable,5
STU04189,Priya Verma,Information Technology,1,Female,16.2,79.96,stable,5
STU04190,Manav Rao,Computer Science,1,Male,13.4,39.76,stable,5
STU04191,Arjun Verma,Mechanical,3,Male,6.8,87.99,declining,5
STU04192,Aditya Joshi,Electrical,4,Male,3.1,73.34,improving,5
STU04193,Nisha Kumar,Electronics,7,Female,15.8,57.0,improving,5
STU04194,Anika Chatterjee,Electronics,8,Female,10.0,73.57,declining,4
STU04195,Yash Gupta,Electronics,2,Male,11.3,75.78,stable,4
STU04196,Nisha Kumar,Mechanical,3,Female,13.0,73.17,stable,4
STU04197,Radhika Verma,Electronics,6,Female,8.9,75.41,improving,4
STU04198,Vihaan Pillai,Mechanical,5,Male,5.2,40.18,stable,4
STU04199,Rahul Iyer,Electronics,6,Male,0.9,74.14,stable,5
STU04200,Radhika Verma,Electrical,1,Female,9.5,75.04,declining,5
STU04201,Rahul Nair,Mechanical,6,Male,10.6,58.43,stable,4
STU04202,Vihaan Kapoor,Electrical,2,Male,15.5,88.48,stable,4
STU04203,Dev Verma,Mechanical,5,Male,5.0,71.33,stable,4
STU04204,Diya Singh,Electronics,5,Female,6.7,80.54,improving,4
STU04205,Ananya Joshi,Electrical,4,Female,15.8,39.98,declining,4
STU04206,Yash Kapoor,Civil,6,Male,13.1,90.04,stable,5
STU04207,Kavya Nair,Information Technology,5,Female,8.9,81.13,declining,4
STU04208,Rahul Sharma,Electronics,5,Male,17.4,40.51,stable,5
STU04209,Tanya Rao,Civil,4,Female,9.0,82.54,declining,4
STU04210,Varun Nair,Electronics,3,Male,29.8,63.25,declining,5
STU04211,Aryan Joshi,Mechanical,6,Male,12.5,40.17,declining,4
STU04212,Kavya Reddy,Electrical,5,Female,15.4,66.97,stable,4
STU04213,Vihaan Rao,Mechanical,3,Male,4.6,99.52,stable,4
STU04214,Kabir Verma,Electronics,4,Male,4.5,42.91,improving,4
STU04215,Karthik Singh,Mechanical,3,Male,3.6,95.03,stable,4
STU04216,Vihaan Iyer,Information Technology,5,Male,17.1,63.88,improving,4
STU04217,Vihaan Patel,Computer Science,2,Male,10.1,63.35,stable,4
STU04218,Meera Verma,Mechanical,5,Female,17.1,51.41,stable,4
STU04219,Arjun Desai,Electronics,3,Male,3.1,73.53,stable,4
STU04220,Kabir Patel,Civil,2,Male,2.6,84.48,declining,4
STU04221,Sai Iyer,Computer Science,3,Male,12.1,81.63,stable,4
STU04222,Isha Sharma,Information Technology,7,Female,20.2,70.57,declining,5
STU04223,Pooja Reddy,Mechanical,2,Female,17.9,72.02,improving,4
STU04224,Sai Iyer,Electronics,6,Male,9.0,88.53,improving,4
STU04225,Divya Nair,Mechanical,6,Female,4.2,86.25,stable,5
STU04226,Nikhil Chatterjee,Mechanical,8,Male,15.0,83.36,improving,4
STU04227,Varun Singh,Electronics,7,Male,19.2,54.81,declining,4
STU04228,Yash Iyer,Mechanical,5,Male,11.4,89.29,declining,4
STU04229,Manav Kumar,Information Technology,5,Male,20.6,87.66,stable,5
STU04230,Riya Gupta,Electrical,1,Female,10.0,94.31,declining,4
STU04231,Pooja Desai,Mechanical,4,Female,10.7,72.68,improving,4
STU04232,Pooja Sharma,Mechanical,5,Female,9.0,76.92,stable,5
STU04233,Sai Joshi,Mechanical,7,Male,13.0,75.81,declining,5
STU04234,Aditya Kapoor,Electronics,7,Male,18.9,84.58,declining,5
STU04235,Varun Verma,Mechanical,5,Male,6.9,73.03,stable,4
STU04236,Tanya Iyer,Information Technology,3,Female,3.7,74.53,improving,5
STU04237,Sneha Menon,Civil,3,Female,8.4,62.86,stable,5
STU04238,Aryan Chatterjee,Civil,2,Male,12.0,75.93,stable,5
STU04239,Sneha Kumar,Information Technology,6,Female,17.9,90.06,improving,4
STU04240,Neha Patel,Electrical,2,Female,13.7,69.05,stable,5
STU04241,Neha Kapoor,Electronics,1,Female,14.4,79.07,improving,5
STU04242,Nisha Chatterjee,Electronics,2,Female,7.5,90.24,declining,5
STU04243,Priya Rao,Computer Science,1,Female,1.2,56.66,declining,5
STU04244,Sai Kumar,Computer Science,8,Male,27.9,55.97,stable,4
STU04245,Karthik Joshi,Electrical,1,Male,8.4,40.05,declining,4
STU04246,Aditya Gupta,Electrical,1,Male,2.6,77.84,declining,4
STU04247,Sai Chatterjee,Electronics,5,Male,2.8,57.99,declining,5
STU04248,Isha Sharma,Electrical,1,Female,4.4,62.49,stable,4
STU04249,Nisha Nair,Mechanical,1,Female,19.3,51.92,stable,5
STU04250,Anika Kapoor,Computer Science,3,Female,11.1,89.39,stable,4
STU04251,Isha Reddy,Civil,3,Female,5.8,91.37,stable,5
STU04252,Isha Iyer,Information Technology,1,Female,4.4,63.44,improving,5
STU04253,Rohan Iyer,Electronics,5,Male,32.2,62.5,improving,4
STU04254,Sai Kumar,Information Technology,3,Male,18.1,54.67,improving,4
STU04255,Aarav Chatterjee,Civil,7,Male,16.5,72.88,stable,5
STU04256,Rahul Verma,Electronics,7,Male,5.6,72.16,declining,4
STU04257,Dev Sharma,Information Technology,8,Male,26.8,74.16,stable,5
STU04258,Tanya Rao,Information Technology,8,Female,9.9,85.76,improving,5
STU04259,Karthik Desai,Information Technology,7,Male,19.0,72.6,stable,5
STU04260,Yash Gupta,Mechanical,2,Male,16.8,83.24,improving,4
STU04261,Nikhil Desai,Electronics,5,Male,13.9,66.84,declining,4
STU04262,Pooja Pillai,Mechanical,4,Female,24.3,63.99,stable,5
STU04263,Riya Gupta,Electronics,6,Female,6.2,88.51,stable,5
STU04264,Karthik Chatterjee,Electronics,3,Male,15.7,75.27,stable,4
STU04265,Yash Patel,Mechanical,4,Male,20.8,81.03,stable,4
STU04266,Varun Kumar,Civil,5,Male,15.5,87.09,improving,4
STU04267,Meera Menon,Electronics,3,Female,18.0,46.65,stable,4
STU04268,Sneha Chatterjee,Civil,5,Female,10.7,71.02,stable,5
STU04269,Karthik Kapoor,Mechanical,8,Male,5.1,74.65,declining,5
STU04270,Aarav Kapoor,Mechanical,1,Male,2.1,70.02,declining,5
STU04271,Tanya Desai,Computer Science,3,Female,6.2,67.01,improving,5
STU04272,Sai Rao,Mechanical,3,Male,3.4,85.08,stable,5
STU04273,Rohan Kapoor,Computer Science,6,Male,17.2,58.61,stable,4
STU04274,Pooja Chatterjee,Mechanical,5,Female,9.1,94.39,improving,5
STU04275,Vihaan Nair,Civil,3,Male,4.1,78.62,declining,4
STU04276,Radhika Sharma,Information Technology,3,Female,16.2,84.53,improving,5
STU04277,Tanya Menon,Information Technology,7,Female,10.5,88.9,stable,5
STU04278,Manav Chatterjee,Civil,8,Male,14.2,90.64,stable,4
STU04279,Radhika Gupta,Civil,1,Female,9.8,79.25,declining,4
STU04280,Nikhil Joshi,Electronics,1,Male,4.4,80.85,stable,4
STU04281,Nisha Sharma,Computer Science,3,Female,12.0,73.51,stable,5
STU04282,Nisha Reddy,Electrical,4,Female,11.8,72.09,stable,5
STU04283,Priya Singh,Electronics,6,Female,12.8,84.94,improving,5
STU04284,Shreya Iyer,Electrical,7,Female,5.1,78.17,declining,5
STU04285,Aarav Pillai,Information Technology,3,Male,13.4,88.03,declining,5
STU04286,Yash Iyer,Civil,8,Male,17.6,69.78,stable,5
STU04287,Yash Pillai,Electrical,3,Male,6.6,73.12,stable,4
STU04288,Nisha Nair,Mechanical,6,Female,23.2,63.9,improving,5
STU04289,Nikhil Desai,Electronics,7,Male,15.5,65.59,stable,4
STU04290,Radhika Singh,Civil,7,Female,26.6,87.61,declining,5
STU04291,Kavya Verma,Electrical,6,Female,28.8,54.17,improving,4
STU04292,Kabir Verma,Electronics,3,Male,4.8,87.98,stable,5
STU04293,Kavya Verma,Civil,3,Female,24.9,59.32,stable,5
STU04294,Shreya Singh,Civil,5,Female,14.4,83.7,declining,4
STU04295,Tanya Kapoor,Mechanical,6,Female,3.1,77.0,improving,5
STU04296,Riya Menon,Information Technology,8,Female,36.3,88.78,stable,4
STU04297,Arjun Rao,Civil,3,Male,11.1,70.56,declining,5
STU04298,Rohan Singh,Electrical,3,Male,6.2,76.41,declining,4
STU04299,Nisha Kumar,Electronics,3,Female,2.9,74.69,declining,4
STU04300,Isha Joshi,Mechanical,2,Female,15.5,68.79,improving,4
STU04301,Dev Rao,Electrical,3,Male,13.7,84.66,declining,4
STU04302,Kabir Joshi,Mechanical,7,Male,10.2,91.94,declining,4
STU04303,Rohan Desai,Electrical,2,Male,30.4,61.53,declining,5
STU04304,Meera Reddy,Civil,1,Female,16.1,60.59,stable,5
STU04305,Pooja Sharma,Civil,6,Female,5.1,94.8,improving,5
STU04306,Kavya Iyer,Computer Science,6,Female,2.7,92.85,improving,4
STU04307,Aditya Kumar,Computer Science,7,Male,27.9,74.2,declining,5
STU04308,Priya Reddy,Mechanical,6,Female,2.1,94.03,declining,5
STU04309,Aryan Desai,Information Technology,4,Male,8.8,51.89,declining,5
STU04310,Ananya Patel,Information Technology,2,Female,5.0,72.42,stable,4
STU04311,Aarav Kumar,Civil,3,Male,19.0,74.3,declining,5
STU04312,Yash Kapoor,Mechanical,2,Male,7.5,90.45,stable,4
STU04313,Kavya Gupta,Civil,5,Female,22.7,79.18,improving,5
STU04314,Aryan Chatterjee,Mechanical,7,Male,9.3,49.41,stable,4
STU04315,Isha Sharma,Mechanical,6,Female,4.0,79.15,declining,5
STU04316,Sai Singh,Computer Science,7,Male,38.8,70.22,stable,5
STU04317,Sai Pillai,Mechanical,2,Male,5.7,97.28,improving,4
STU04318,Dev Kapoor,Civil,1,Male,12.0,50.12,stable,4
STU04319,Aarav Chatterjee,Information Technology,2,Male,21.7,57.95,stable,4
STU04320,Shreya Menon,Electrical,6,Female,8.1,91.18,declining,5
STU04321,Nikhil Chatterjee,Civil,8,Male,45.0,78.47,declining,5
STU04322,Yash Kumar,Civil,1,Male,6.1,52.84,stable,5
STU04323,Aarav Singh,Civil,3,Male,11.3,71.22,stable,5
STU04324,Neha Sharma,Civil,4,Female,7.1,87.17,stable,4
STU04325,Dev Nair,Electronics,8,Male,12.1,88.48,declining,5
STU04326,Yash Kumar,Computer Science,5,Male,16.6,91.88,declining,4
STU04327,Meera Sharma,Mechanical,3,Female,4.2,77.98,stable,4
STU04328,Ananya Joshi,Computer Science,2,Female,18.6,42.03,improving,5
STU04329,Aditya Chatterjee,Civil,4,Male,9.9,88.39,stable,5
STU04330,Kavya Pillai,Mechanical,2,Female,5.6,88.41,declining,4
STU04331,Manav Verma,Civil,3,Male,5.5,72.37,stable,5
STU04332,Rahul Desai,Electronics,8,Male,27.1,88.36,improving,4
STU04333,Ishaan Verma,Mechanical,4,Male,6.9,57.95,stable,5
STU04334,Radhika Rao,Electronics,8,Female,23.4,85.05,stable,4
STU04335,Ananya Chatterjee,Civil,1,Female,7.8,71.02,improving,4
STU04336,Neha Verma,Mechanical,8,Female,5.4,56.11,stable,4
STU04337,Kabir Sharma,Information Technology,8,Male,10.2,84.34,declining,4
STU04338,Manav Sharma,Mechanical,1,Male,10.3,53.17,improving,5
STU04339,Aryan Kumar,Civil,5,Male,11.7,68.09,declining,4
STU04340,Anika Kapoor,Information Technology,5,Female,2.5,44.11,stable,5
STU04341,Radhika Iyer,Mechanical,6,Female,15.9,88.66,declining,5
STU04342,Ananya Verma,Computer Science,2,Female,5.2,48.16,declining,4
STU04343,Neha Singh,Information Technology,5,Female,8.8,62.59,stable,4
STU04344,Diya Nair,Computer Science,3,Female,10.4,62.8,stable,5
STU04345,Tanya Joshi,Computer Science,7,Female,3.3,85.64,stable,5
STU04346,Ishaan Desai,Civil,6,Male,10.8,86.0,declining,5
STU04347,Manav Kapoor,Civil,2,Male,34.7,87.68,declining,4
STU04348,Sneha Pillai,Electrical,3,Female,20.8,80.48,declining,4
STU04349,Varun Kumar,Information Technology,7,Male,8.1,69.41,stable,5
STU04350,Sai Chatterjee,Computer Science,4,Male,4.1,79.43,stable,5
STU04351,Tanya Iyer,Computer Science,8,Female,7.5,69.26,stable,4
STU04352,Manav Verma,Electrical,6,Male,23.3,85.8,declining,4
STU04353,Pooja Patel,Mechanical,5,Female,8.7,69.0,stable,4
STU04354,Nikhil Sharma,Electrical,8,Male,6.6,87.44,improving,4
STU04355,Sai Pillai,Electronics,7,Male,18.8,42.12,stable,4
STU04356,Kavya Joshi,Electrical,7,Female,12.2,72.41,stable,4
STU04357,Dev Desai,Electrical,1,Male,10.1,76.81,improving,4
STU04358,Karthik Reddy,Information Technology,8,Male,8.0,67.16,stable,4
